account_id,ring_score,pattern,detail
C693646143,0.3,FAN_IN,Fan-in hub: 3 unique senders
C694040422,0.3,FAN_IN,Fan-in hub: 3 unique senders
C69461971,0.3,FAN_IN,Fan-in hub: 3 unique senders
C695574027,0.3,FAN_IN,Fan-in hub: 3 unique senders
C696469098,0.3,FAN_IN,Fan-in hub: 3 unique senders
C691182093,0.3,FAN_IN,Fan-in hub: 3 unique senders
C696925556,0.3,FAN_IN,Fan-in hub: 3 unique senders
C909627269,0.3,FAN_IN,Fan-in hub: 3 unique senders
C698503485,0.3,FAN_IN,Fan-in hub: 3 unique senders
C698652994,0.3,FAN_IN,Fan-in hub: 3 unique senders
C700094936,0.3,FAN_IN,Fan-in hub: 3 unique senders
C700150725,0.3,FAN_IN,Fan-in hub: 3 unique senders
C692027316,0.3,FAN_IN,Fan-in hub: 3 unique senders
C690651028,0.3,FAN_IN,Fan-in hub: 3 unique senders
C719895220,0.3,FAN_IN,Fan-in hub: 3 unique senders
C683806278,0.3,FAN_IN,Fan-in hub: 3 unique senders
C679981494,0.3,FAN_IN,Fan-in hub: 3 unique senders
C680587496,0.3,FAN_IN,Fan-in hub: 3 unique senders
C680803304,0.3,FAN_IN,Fan-in hub: 3 unique senders
C681088281,0.3,FAN_IN,Fan-in hub: 3 unique senders
C682529995,0.3,FAN_IN,Fan-in hub: 3 unique senders
C683805642,0.3,FAN_IN,Fan-in hub: 3 unique senders
C91421997,0.3,FAN_IN,Fan-in hub: 3 unique senders
C68996642,0.3,FAN_IN,Fan-in hub: 3 unique senders
C684283862,0.3,FAN_IN,Fan-in hub: 3 unique senders
C684791942,0.3,FAN_IN,Fan-in hub: 3 unique senders
C913749301,0.3,FAN_IN,Fan-in hub: 3 unique senders
C68550098,0.3,FAN_IN,Fan-in hub: 3 unique senders
C68579427,0.3,FAN_IN,Fan-in hub: 3 unique senders
C688921688,0.3,FAN_IN,Fan-in hub: 3 unique senders
C702619490,0.3,FAN_IN,Fan-in hub: 3 unique senders
C703555649,0.3,FAN_IN,Fan-in hub: 3 unique senders
C70390167,0.3,FAN_IN,Fan-in hub: 3 unique senders
C717981954,0.3,FAN_IN,Fan-in hub: 3 unique senders
C715094437,0.3,FAN_IN,Fan-in hub: 3 unique senders
C715198187,0.3,FAN_IN,Fan-in hub: 3 unique senders
C715668449,0.3,FAN_IN,Fan-in hub: 3 unique senders
C71576733,0.3,FAN_IN,Fan-in hub: 3 unique senders
C7163848,0.3,FAN_IN,Fan-in hub: 3 unique senders
C716927014,0.3,FAN_IN,Fan-in hub: 3 unique senders
C718104204,0.3,FAN_IN,Fan-in hub: 3 unique senders
C704926090,0.3,FAN_IN,Fan-in hub: 3 unique senders
C718167912,0.3,FAN_IN,Fan-in hub: 3 unique senders
C904677259,0.3,FAN_IN,Fan-in hub: 3 unique senders
C718251059,0.3,FAN_IN,Fan-in hub: 3 unique senders
C718770571,0.3,FAN_IN,Fan-in hub: 3 unique senders
C902765489,0.3,FAN_IN,Fan-in hub: 3 unique senders
C902690563,0.3,FAN_IN,Fan-in hub: 3 unique senders
C90502689,0.3,FAN_IN,Fan-in hub: 3 unique senders
C905762907,0.3,FAN_IN,Fan-in hub: 3 unique senders
C714463399,0.3,FAN_IN,Fan-in hub: 3 unique senders
C713259282,0.3,FAN_IN,Fan-in hub: 3 unique senders
C908968909,0.3,FAN_IN,Fan-in hub: 3 unique senders
C713135584,0.3,FAN_IN,Fan-in hub: 3 unique senders
C713031468,0.3,FAN_IN,Fan-in hub: 3 unique senders
C712794551,0.3,FAN_IN,Fan-in hub: 3 unique senders
C7102200,0.3,FAN_IN,Fan-in hub: 3 unique senders
C90898002,0.3,FAN_IN,Fan-in hub: 3 unique senders
C707741594,0.3,FAN_IN,Fan-in hub: 3 unique senders
C707696424,0.3,FAN_IN,Fan-in hub: 3 unique senders
C706804135,0.3,FAN_IN,Fan-in hub: 3 unique senders
C909189148,0.3,FAN_IN,Fan-in hub: 3 unique senders
C706218804,0.3,FAN_IN,Fan-in hub: 3 unique senders
C705454599,0.3,FAN_IN,Fan-in hub: 3 unique senders
C909507736,0.3,FAN_IN,Fan-in hub: 3 unique senders
C763065443,0.3,FAN_IN,Fan-in hub: 3 unique senders
C763486379,0.3,FAN_IN,Fan-in hub: 3 unique senders
C483047966,0.3,FAN_IN,Fan-in hub: 3 unique senders
C835689850,0.3,FAN_IN,Fan-in hub: 3 unique senders
C831547338,0.3,FAN_IN,Fan-in hub: 3 unique senders
C831897456,0.3,FAN_IN,Fan-in hub: 3 unique senders
C832150289,0.3,FAN_IN,Fan-in hub: 3 unique senders
C832993050,0.3,FAN_IN,Fan-in hub: 3 unique senders
C876137023,0.3,FAN_IN,Fan-in hub: 3 unique senders
C834380248,0.3,FAN_IN,Fan-in hub: 3 unique senders
C83642863,0.3,FAN_IN,Fan-in hub: 3 unique senders
C829125188,0.3,FAN_IN,Fan-in hub: 3 unique senders
C836633488,0.3,FAN_IN,Fan-in hub: 3 unique senders
C836654363,0.3,FAN_IN,Fan-in hub: 3 unique senders
C83689034,0.3,FAN_IN,Fan-in hub: 3 unique senders
C839919065,0.3,FAN_IN,Fan-in hub: 3 unique senders
C875217148,0.3,FAN_IN,Fan-in hub: 3 unique senders
C841526392,0.3,FAN_IN,Fan-in hub: 3 unique senders
C829583034,0.3,FAN_IN,Fan-in hub: 3 unique senders
C82902764,0.3,FAN_IN,Fan-in hub: 3 unique senders
C813203510,0.3,FAN_IN,Fan-in hub: 3 unique senders
C822203675,0.3,FAN_IN,Fan-in hub: 3 unique senders
C81561383,0.3,FAN_IN,Fan-in hub: 3 unique senders
C817023457,0.3,FAN_IN,Fan-in hub: 3 unique senders
C818440541,0.3,FAN_IN,Fan-in hub: 3 unique senders
C877828698,0.3,FAN_IN,Fan-in hub: 3 unique senders
C877558987,0.3,FAN_IN,Fan-in hub: 3 unique senders
C821858970,0.3,FAN_IN,Fan-in hub: 3 unique senders
C822494531,0.3,FAN_IN,Fan-in hub: 3 unique senders
C827463706,0.3,FAN_IN,Fan-in hub: 3 unique senders
C822846387,0.3,FAN_IN,Fan-in hub: 3 unique senders
C823433641,0.3,FAN_IN,Fan-in hub: 3 unique senders
C823494857,0.3,FAN_IN,Fan-in hub: 3 unique senders
C824295699,0.3,FAN_IN,Fan-in hub: 3 unique senders
C827035772,0.3,FAN_IN,Fan-in hub: 3 unique senders
C876612603,0.3,FAN_IN,Fan-in hub: 3 unique senders
C843841200,0.3,FAN_IN,Fan-in hub: 3 unique senders
C843971862,0.3,FAN_IN,Fan-in hub: 3 unique senders
C844571163,0.3,FAN_IN,Fan-in hub: 3 unique senders
C86442797,0.3,FAN_IN,Fan-in hub: 3 unique senders
C859990725,0.3,FAN_IN,Fan-in hub: 3 unique senders
C861390957,0.3,FAN_IN,Fan-in hub: 3 unique senders
C86170378,0.3,FAN_IN,Fan-in hub: 3 unique senders
C862463599,0.3,FAN_IN,Fan-in hub: 3 unique senders
C862544969,0.3,FAN_IN,Fan-in hub: 3 unique senders
C862802920,0.3,FAN_IN,Fan-in hub: 3 unique senders
C87078434,0.3,FAN_IN,Fan-in hub: 3 unique senders
C845458261,0.3,FAN_IN,Fan-in hub: 3 unique senders
C870770731,0.3,FAN_IN,Fan-in hub: 3 unique senders
C864926599,0.3,FAN_IN,Fan-in hub: 3 unique senders
C869999690,0.3,FAN_IN,Fan-in hub: 3 unique senders
C866359467,0.3,FAN_IN,Fan-in hub: 3 unique senders
C866710867,0.3,FAN_IN,Fan-in hub: 3 unique senders
C868665298,0.3,FAN_IN,Fan-in hub: 3 unique senders
C85984960,0.3,FAN_IN,Fan-in hub: 3 unique senders
C859752644,0.3,FAN_IN,Fan-in hub: 3 unique senders
C874259769,0.3,FAN_IN,Fan-in hub: 3 unique senders
C85751293,0.3,FAN_IN,Fan-in hub: 3 unique senders
C856330227,0.3,FAN_IN,Fan-in hub: 3 unique senders
C87476519,0.3,FAN_IN,Fan-in hub: 3 unique senders
C852763707,0.3,FAN_IN,Fan-in hub: 3 unique senders
C852064143,0.3,FAN_IN,Fan-in hub: 3 unique senders
C852043931,0.3,FAN_IN,Fan-in hub: 3 unique senders
C874951728,0.3,FAN_IN,Fan-in hub: 3 unique senders
C850809406,0.3,FAN_IN,Fan-in hub: 3 unique senders
C850167980,0.3,FAN_IN,Fan-in hub: 3 unique senders
C84888045,0.3,FAN_IN,Fan-in hub: 3 unique senders
C847187609,0.3,FAN_IN,Fan-in hub: 3 unique senders
C846686689,0.3,FAN_IN,Fan-in hub: 3 unique senders
C846558430,0.3,FAN_IN,Fan-in hub: 3 unique senders
C846386388,0.3,FAN_IN,Fan-in hub: 3 unique senders
C814270414,0.3,FAN_IN,Fan-in hub: 3 unique senders
C878937621,0.3,FAN_IN,Fan-in hub: 3 unique senders
C765785271,0.3,FAN_IN,Fan-in hub: 3 unique senders
C789517141,0.3,FAN_IN,Fan-in hub: 3 unique senders
C785354402,0.3,FAN_IN,Fan-in hub: 3 unique senders
C785606577,0.3,FAN_IN,Fan-in hub: 3 unique senders
C785977898,0.3,FAN_IN,Fan-in hub: 3 unique senders
C786153659,0.3,FAN_IN,Fan-in hub: 3 unique senders
C786279347,0.3,FAN_IN,Fan-in hub: 3 unique senders
C786586700,0.3,FAN_IN,Fan-in hub: 3 unique senders
C790147718,0.3,FAN_IN,Fan-in hub: 3 unique senders
C886145258,0.3,FAN_IN,Fan-in hub: 3 unique senders
C790886408,0.3,FAN_IN,Fan-in hub: 3 unique senders
C791162093,0.3,FAN_IN,Fan-in hub: 3 unique senders
C791314219,0.3,FAN_IN,Fan-in hub: 3 unique senders
C792375661,0.3,FAN_IN,Fan-in hub: 3 unique senders
C792479275,0.3,FAN_IN,Fan-in hub: 3 unique senders
C792785583,0.3,FAN_IN,Fan-in hub: 3 unique senders
C782125772,0.3,FAN_IN,Fan-in hub: 3 unique senders
C77876616,0.3,FAN_IN,Fan-in hub: 3 unique senders
C811798239,0.3,FAN_IN,Fan-in hub: 3 unique senders
C772681684,0.3,FAN_IN,Fan-in hub: 3 unique senders
C765918451,0.3,FAN_IN,Fan-in hub: 3 unique senders
C767246168,0.3,FAN_IN,Fan-in hub: 3 unique senders
C767526962,0.3,FAN_IN,Fan-in hub: 3 unique senders
C770984752,0.3,FAN_IN,Fan-in hub: 3 unique senders
C771349177,0.3,FAN_IN,Fan-in hub: 3 unique senders
C771911134,0.3,FAN_IN,Fan-in hub: 3 unique senders
C772863309,0.3,FAN_IN,Fan-in hub: 3 unique senders
C778731861,0.3,FAN_IN,Fan-in hub: 3 unique senders
C772926106,0.3,FAN_IN,Fan-in hub: 3 unique senders
C77381685,0.3,FAN_IN,Fan-in hub: 3 unique senders
C774211662,0.3,FAN_IN,Fan-in hub: 3 unique senders
C774693479,0.3,FAN_IN,Fan-in hub: 3 unique senders
C774772804,0.3,FAN_IN,Fan-in hub: 3 unique senders
C778519208,0.3,FAN_IN,Fan-in hub: 3 unique senders
C885792946,0.3,FAN_IN,Fan-in hub: 3 unique senders
C793575098,0.3,FAN_IN,Fan-in hub: 3 unique senders
C794257469,0.3,FAN_IN,Fan-in hub: 3 unique senders
C881787892,0.3,FAN_IN,Fan-in hub: 3 unique senders
C80149348,0.3,FAN_IN,Fan-in hub: 3 unique senders
C801965910,0.3,FAN_IN,Fan-in hub: 3 unique senders
C80219725,0.3,FAN_IN,Fan-in hub: 3 unique senders
C803414490,0.3,FAN_IN,Fan-in hub: 3 unique senders
C804209888,0.3,FAN_IN,Fan-in hub: 3 unique senders
C804317331,0.3,FAN_IN,Fan-in hub: 3 unique senders
C804717322,0.3,FAN_IN,Fan-in hub: 3 unique senders
C794442424,0.3,FAN_IN,Fan-in hub: 3 unique senders
C879984730,0.3,FAN_IN,Fan-in hub: 3 unique senders
C808725007,0.3,FAN_IN,Fan-in hub: 3 unique senders
C808984940,0.3,FAN_IN,Fan-in hub: 3 unique senders
C879634954,0.3,FAN_IN,Fan-in hub: 3 unique senders
C810443624,0.3,FAN_IN,Fan-in hub: 3 unique senders
C811694767,0.3,FAN_IN,Fan-in hub: 3 unique senders
C801410598,0.3,FAN_IN,Fan-in hub: 3 unique senders
C882728370,0.3,FAN_IN,Fan-in hub: 3 unique senders
C801045461,0.3,FAN_IN,Fan-in hub: 3 unique senders
C800602162,0.3,FAN_IN,Fan-in hub: 3 unique senders
C800378513,0.3,FAN_IN,Fan-in hub: 3 unique senders
C799951248,0.3,FAN_IN,Fan-in hub: 3 unique senders
C799947209,0.3,FAN_IN,Fan-in hub: 3 unique senders
C883170014,0.3,FAN_IN,Fan-in hub: 3 unique senders
C79890680,0.3,FAN_IN,Fan-in hub: 3 unique senders
C798258660,0.3,FAN_IN,Fan-in hub: 3 unique senders
C798141803,0.3,FAN_IN,Fan-in hub: 3 unique senders
C797804882,0.3,FAN_IN,Fan-in hub: 3 unique senders
C797360742,0.3,FAN_IN,Fan-in hub: 3 unique senders
C796780526,0.3,FAN_IN,Fan-in hub: 3 unique senders
C796064093,0.3,FAN_IN,Fan-in hub: 3 unique senders
C795859013,0.3,FAN_IN,Fan-in hub: 3 unique senders
C795714960,0.3,FAN_IN,Fan-in hub: 3 unique senders
C67973567,0.3,FAN_IN,Fan-in hub: 3 unique senders
C679266504,0.3,FAN_IN,Fan-in hub: 3 unique senders
C679197599,0.3,FAN_IN,Fan-in hub: 3 unique senders
C548708102,0.3,FAN_IN,Fan-in hub: 3 unique senders
C546074810,0.3,FAN_IN,Fan-in hub: 3 unique senders
C547024348,0.3,FAN_IN,Fan-in hub: 3 unique senders
C547049864,0.3,FAN_IN,Fan-in hub: 3 unique senders
C547081445,0.3,FAN_IN,Fan-in hub: 3 unique senders
C547972184,0.3,FAN_IN,Fan-in hub: 3 unique senders
C547985025,0.3,FAN_IN,Fan-in hub: 3 unique senders
C548970761,0.3,FAN_IN,Fan-in hub: 3 unique senders
C541224948,0.3,FAN_IN,Fan-in hub: 3 unique senders
C549132990,0.3,FAN_IN,Fan-in hub: 3 unique senders
C549731742,0.3,FAN_IN,Fan-in hub: 3 unique senders
C923810113,0.3,FAN_IN,Fan-in hub: 3 unique senders
C549829132,0.3,FAN_IN,Fan-in hub: 3 unique senders
C550273033,0.3,FAN_IN,Fan-in hub: 3 unique senders
C550400328,0.3,FAN_IN,Fan-in hub: 3 unique senders
C545710008,0.3,FAN_IN,Fan-in hub: 3 unique senders
C540360827,0.3,FAN_IN,Fan-in hub: 3 unique senders
C528597834,0.3,FAN_IN,Fan-in hub: 3 unique senders
C533365233,0.3,FAN_IN,Fan-in hub: 3 unique senders
C52998021,0.3,FAN_IN,Fan-in hub: 3 unique senders
C530279256,0.3,FAN_IN,Fan-in hub: 3 unique senders
C531874044,0.3,FAN_IN,Fan-in hub: 3 unique senders
C531963682,0.3,FAN_IN,Fan-in hub: 3 unique senders
C924131081,0.3,FAN_IN,Fan-in hub: 3 unique senders
C532401631,0.3,FAN_IN,Fan-in hub: 3 unique senders
C534523205,0.3,FAN_IN,Fan-in hub: 3 unique senders
C539131383,0.3,FAN_IN,Fan-in hub: 3 unique senders
C535666913,0.3,FAN_IN,Fan-in hub: 3 unique senders
C537141886,0.3,FAN_IN,Fan-in hub: 3 unique senders
C538679361,0.3,FAN_IN,Fan-in hub: 3 unique senders
C923889685,0.3,FAN_IN,Fan-in hub: 3 unique senders
C538877592,0.3,FAN_IN,Fan-in hub: 3 unique senders
C923858526,0.3,FAN_IN,Fan-in hub: 3 unique senders
C551973690,0.3,FAN_IN,Fan-in hub: 3 unique senders
C552077072,0.3,FAN_IN,Fan-in hub: 3 unique senders
C553116678,0.3,FAN_IN,Fan-in hub: 3 unique senders
C565464565,0.3,FAN_IN,Fan-in hub: 3 unique senders
C562003595,0.3,FAN_IN,Fan-in hub: 3 unique senders
C562753111,0.3,FAN_IN,Fan-in hub: 3 unique senders
C563360536,0.3,FAN_IN,Fan-in hub: 3 unique senders
C564233215,0.3,FAN_IN,Fan-in hub: 3 unique senders
C564959573,0.3,FAN_IN,Fan-in hub: 3 unique senders
C565257890,0.3,FAN_IN,Fan-in hub: 3 unique senders
C565550254,0.3,FAN_IN,Fan-in hub: 3 unique senders
C554177043,0.3,FAN_IN,Fan-in hub: 3 unique senders
C566073834,0.3,FAN_IN,Fan-in hub: 3 unique senders
C566947349,0.3,FAN_IN,Fan-in hub: 3 unique senders
C567463122,0.3,FAN_IN,Fan-in hub: 3 unique senders
C567771157,0.3,FAN_IN,Fan-in hub: 3 unique senders
C568742791,0.3,FAN_IN,Fan-in hub: 3 unique senders
C569388114,0.3,FAN_IN,Fan-in hub: 3 unique senders
C561494470,0.3,FAN_IN,Fan-in hub: 3 unique senders
C561232177,0.3,FAN_IN,Fan-in hub: 3 unique senders
C561043497,0.3,FAN_IN,Fan-in hub: 3 unique senders
C560679430,0.3,FAN_IN,Fan-in hub: 3 unique senders
C560644104,0.3,FAN_IN,Fan-in hub: 3 unique senders
C560139849,0.3,FAN_IN,Fan-in hub: 3 unique senders
C560068946,0.3,FAN_IN,Fan-in hub: 3 unique senders
C559382492,0.3,FAN_IN,Fan-in hub: 3 unique senders
C55867708,0.3,FAN_IN,Fan-in hub: 3 unique senders
C923614345,0.3,FAN_IN,Fan-in hub: 3 unique senders
C558112519,0.3,FAN_IN,Fan-in hub: 3 unique senders
C557030255,0.3,FAN_IN,Fan-in hub: 3 unique senders
C556913457,0.3,FAN_IN,Fan-in hub: 3 unique senders
C556396592,0.3,FAN_IN,Fan-in hub: 3 unique senders
C555603198,0.3,FAN_IN,Fan-in hub: 3 unique senders
C555579110,0.3,FAN_IN,Fan-in hub: 3 unique senders
C2054164965,0.3,FAN_IN,Fan-in hub: 3 unique senders
C529078202,0.3,FAN_IN,Fan-in hub: 3 unique senders
C527664769,0.3,FAN_IN,Fan-in hub: 3 unique senders
C679048492,0.3,FAN_IN,Fan-in hub: 3 unique senders
C50266713,0.3,FAN_IN,Fan-in hub: 3 unique senders
C49449701,0.3,FAN_IN,Fan-in hub: 3 unique senders
C495853385,0.3,FAN_IN,Fan-in hub: 3 unique senders
C498754822,0.3,FAN_IN,Fan-in hub: 3 unique senders
C498877935,0.3,FAN_IN,Fan-in hub: 3 unique senders
C502006645,0.3,FAN_IN,Fan-in hub: 3 unique senders
C930151884,0.3,FAN_IN,Fan-in hub: 3 unique senders
C50292829,0.3,FAN_IN,Fan-in hub: 3 unique senders
C49405661,0.3,FAN_IN,Fan-in hub: 3 unique senders
C503413071,0.3,FAN_IN,Fan-in hub: 3 unique senders
C928903755,0.3,FAN_IN,Fan-in hub: 3 unique senders
C928005990,0.3,FAN_IN,Fan-in hub: 3 unique senders
C503856278,0.3,FAN_IN,Fan-in hub: 3 unique senders
C505289964,0.3,FAN_IN,Fan-in hub: 3 unique senders
C505955686,0.3,FAN_IN,Fan-in hub: 3 unique senders
C494169002,0.3,FAN_IN,Fan-in hub: 3 unique senders
C492622613,0.3,FAN_IN,Fan-in hub: 3 unique senders
C924320535,0.3,FAN_IN,Fan-in hub: 3 unique senders
C933931888,0.3,FAN_IN,Fan-in hub: 3 unique senders
C935650295,0.3,FAN_IN,Fan-in hub: 3 unique senders
C483287972,0.3,FAN_IN,Fan-in hub: 3 unique senders
C483650052,0.3,FAN_IN,Fan-in hub: 3 unique senders
C485747729,0.3,FAN_IN,Fan-in hub: 3 unique senders
C487428419,0.3,FAN_IN,Fan-in hub: 3 unique senders
C488422911,0.3,FAN_IN,Fan-in hub: 3 unique senders
C48912805,0.3,FAN_IN,Fan-in hub: 3 unique senders
C930460737,0.3,FAN_IN,Fan-in hub: 3 unique senders
C932736431,0.3,FAN_IN,Fan-in hub: 3 unique senders
C931937778,0.3,FAN_IN,Fan-in hub: 3 unique senders
C490966498,0.3,FAN_IN,Fan-in hub: 3 unique senders
C49127966,0.3,FAN_IN,Fan-in hub: 3 unique senders
C931640531,0.3,FAN_IN,Fan-in hub: 3 unique senders
C491612262,0.3,FAN_IN,Fan-in hub: 3 unique senders
C50677035,0.3,FAN_IN,Fan-in hub: 3 unique senders
C5070519,0.3,FAN_IN,Fan-in hub: 3 unique senders
C507421541,0.3,FAN_IN,Fan-in hub: 3 unique senders
C520567801,0.3,FAN_IN,Fan-in hub: 3 unique senders
C519670765,0.3,FAN_IN,Fan-in hub: 3 unique senders
C926433597,0.3,FAN_IN,Fan-in hub: 3 unique senders
C92526948,0.3,FAN_IN,Fan-in hub: 3 unique senders
C519871318,0.3,FAN_IN,Fan-in hub: 3 unique senders
C925112795,0.3,FAN_IN,Fan-in hub: 3 unique senders
C520500428,0.3,FAN_IN,Fan-in hub: 3 unique senders
C521185076,0.3,FAN_IN,Fan-in hub: 3 unique senders
C508001057,0.3,FAN_IN,Fan-in hub: 3 unique senders
C521364787,0.3,FAN_IN,Fan-in hub: 3 unique senders
C522001237,0.3,FAN_IN,Fan-in hub: 3 unique senders
C522479893,0.3,FAN_IN,Fan-in hub: 3 unique senders
C522742218,0.3,FAN_IN,Fan-in hub: 3 unique senders
C924361734,0.3,FAN_IN,Fan-in hub: 3 unique senders
C527030473,0.3,FAN_IN,Fan-in hub: 3 unique senders
C51842649,0.3,FAN_IN,Fan-in hub: 3 unique senders
C518415542,0.3,FAN_IN,Fan-in hub: 3 unique senders
C518041550,0.3,FAN_IN,Fan-in hub: 3 unique senders
C517989185,0.3,FAN_IN,Fan-in hub: 3 unique senders
C517405401,0.3,FAN_IN,Fan-in hub: 3 unique senders
C51632902,0.3,FAN_IN,Fan-in hub: 3 unique senders
C515108995,0.3,FAN_IN,Fan-in hub: 3 unique senders
C51509520,0.3,FAN_IN,Fan-in hub: 3 unique senders
C927092857,0.3,FAN_IN,Fan-in hub: 3 unique senders
C515033075,0.3,FAN_IN,Fan-in hub: 3 unique senders
C513347509,0.3,FAN_IN,Fan-in hub: 3 unique senders
C512905060,0.3,FAN_IN,Fan-in hub: 3 unique senders
C511987522,0.3,FAN_IN,Fan-in hub: 3 unique senders
C511576631,0.3,FAN_IN,Fan-in hub: 3 unique senders
C511541453,0.3,FAN_IN,Fan-in hub: 3 unique senders
C509507796,0.3,FAN_IN,Fan-in hub: 3 unique senders
C509282150,0.3,FAN_IN,Fan-in hub: 3 unique senders
C569948004,0.3,FAN_IN,Fan-in hub: 3 unique senders
C571235422,0.3,FAN_IN,Fan-in hub: 3 unique senders
C571419568,0.3,FAN_IN,Fan-in hub: 3 unique senders
C916063302,0.3,FAN_IN,Fan-in hub: 3 unique senders
C644784288,0.3,FAN_IN,Fan-in hub: 3 unique senders
C917412745,0.3,FAN_IN,Fan-in hub: 3 unique senders
C64497195,0.3,FAN_IN,Fan-in hub: 3 unique senders
C644982948,0.3,FAN_IN,Fan-in hub: 3 unique senders
C645219908,0.3,FAN_IN,Fan-in hub: 3 unique senders
C648151864,0.3,FAN_IN,Fan-in hub: 3 unique senders
C648574227,0.3,FAN_IN,Fan-in hub: 3 unique senders
C917836053,0.3,FAN_IN,Fan-in hub: 3 unique senders
C648885257,0.3,FAN_IN,Fan-in hub: 3 unique senders
C915801858,0.3,FAN_IN,Fan-in hub: 3 unique senders
C650047838,0.3,FAN_IN,Fan-in hub: 3 unique senders
C650297400,0.3,FAN_IN,Fan-in hub: 3 unique senders
C650364950,0.3,FAN_IN,Fan-in hub: 3 unique senders
C651059502,0.3,FAN_IN,Fan-in hub: 3 unique senders
C643152776,0.3,FAN_IN,Fan-in hub: 3 unique senders
C641241779,0.3,FAN_IN,Fan-in hub: 3 unique senders
C571485279,0.3,FAN_IN,Fan-in hub: 3 unique senders
C635955928,0.3,FAN_IN,Fan-in hub: 3 unique senders
C630783571,0.3,FAN_IN,Fan-in hub: 3 unique senders
C631258019,0.3,FAN_IN,Fan-in hub: 3 unique senders
C631913557,0.3,FAN_IN,Fan-in hub: 3 unique senders
C633097483,0.3,FAN_IN,Fan-in hub: 3 unique senders
C634129595,0.3,FAN_IN,Fan-in hub: 3 unique senders
C635281078,0.3,FAN_IN,Fan-in hub: 3 unique senders
C918263335,0.3,FAN_IN,Fan-in hub: 3 unique senders
C641082490,0.3,FAN_IN,Fan-in hub: 3 unique senders
C639646553,0.3,FAN_IN,Fan-in hub: 3 unique senders
C639748309,0.3,FAN_IN,Fan-in hub: 3 unique senders
C91815101,0.3,FAN_IN,Fan-in hub: 3 unique senders
C639862924,0.3,FAN_IN,Fan-in hub: 3 unique senders
C640519939,0.3,FAN_IN,Fan-in hub: 3 unique senders
C640758149,0.3,FAN_IN,Fan-in hub: 3 unique senders
C651575957,0.3,FAN_IN,Fan-in hub: 3 unique senders
C652461400,0.3,FAN_IN,Fan-in hub: 3 unique senders
C653750309,0.3,FAN_IN,Fan-in hub: 3 unique senders
C671471142,0.3,FAN_IN,Fan-in hub: 3 unique senders
C667131879,0.3,FAN_IN,Fan-in hub: 3 unique senders
C667358977,0.3,FAN_IN,Fan-in hub: 3 unique senders
C669184489,0.3,FAN_IN,Fan-in hub: 3 unique senders
C669904384,0.3,FAN_IN,Fan-in hub: 3 unique senders
C669984139,0.3,FAN_IN,Fan-in hub: 3 unique senders
C670279607,0.3,FAN_IN,Fan-in hub: 3 unique senders
C914333495,0.3,FAN_IN,Fan-in hub: 3 unique senders
C915170480,0.3,FAN_IN,Fan-in hub: 3 unique senders
C671941439,0.3,FAN_IN,Fan-in hub: 3 unique senders
C672049775,0.3,FAN_IN,Fan-in hub: 3 unique senders
C675101772,0.3,FAN_IN,Fan-in hub: 3 unique senders
C676187748,0.3,FAN_IN,Fan-in hub: 3 unique senders
C677253378,0.3,FAN_IN,Fan-in hub: 3 unique senders
C678300942,0.3,FAN_IN,Fan-in hub: 3 unique senders
C914885165,0.3,FAN_IN,Fan-in hub: 3 unique senders
C666511011,0.3,FAN_IN,Fan-in hub: 3 unique senders
C665059174,0.3,FAN_IN,Fan-in hub: 3 unique senders
C664606759,0.3,FAN_IN,Fan-in hub: 3 unique senders
C663597198,0.3,FAN_IN,Fan-in hub: 3 unique senders
C663565442,0.3,FAN_IN,Fan-in hub: 3 unique senders
C914980435,0.3,FAN_IN,Fan-in hub: 3 unique senders
C663461603,0.3,FAN_IN,Fan-in hub: 3 unique senders
C661821657,0.3,FAN_IN,Fan-in hub: 3 unique senders
C659642555,0.3,FAN_IN,Fan-in hub: 3 unique senders
C659339700,0.3,FAN_IN,Fan-in hub: 3 unique senders
C658832854,0.3,FAN_IN,Fan-in hub: 3 unique senders
C658423405,0.3,FAN_IN,Fan-in hub: 3 unique senders
C658332814,0.3,FAN_IN,Fan-in hub: 3 unique senders
C657411220,0.3,FAN_IN,Fan-in hub: 3 unique senders
C654460218,0.3,FAN_IN,Fan-in hub: 3 unique senders
C654232052,0.3,FAN_IN,Fan-in hub: 3 unique senders
C918320114,0.3,FAN_IN,Fan-in hub: 3 unique senders
C630371504,0.3,FAN_IN,Fan-in hub: 3 unique senders
C628755662,0.3,FAN_IN,Fan-in hub: 3 unique senders
C590995675,0.3,FAN_IN,Fan-in hub: 3 unique senders
C586382303,0.3,FAN_IN,Fan-in hub: 3 unique senders
C586398353,0.3,FAN_IN,Fan-in hub: 3 unique senders
C920240070,0.3,FAN_IN,Fan-in hub: 3 unique senders
C588409943,0.3,FAN_IN,Fan-in hub: 3 unique senders
C58987196,0.3,FAN_IN,Fan-in hub: 3 unique senders
C590813928,0.3,FAN_IN,Fan-in hub: 3 unique senders
C59145488,0.3,FAN_IN,Fan-in hub: 3 unique senders
C595857403,0.3,FAN_IN,Fan-in hub: 3 unique senders
C919789591,0.3,FAN_IN,Fan-in hub: 3 unique senders
C59164419,0.3,FAN_IN,Fan-in hub: 3 unique senders
C593249883,0.3,FAN_IN,Fan-in hub: 3 unique senders
C59421508,0.3,FAN_IN,Fan-in hub: 3 unique senders
